,link,Proj_name,BHK,Property_type,Area,Area_type,Floor,RERA_status,Property_age,Property_type,Sale_type,Own_type,Furnishing_type,Water_type,Powerbackup,Price
889,https://www.99acres.com/3-bhk-bedroom-residential-apartments-for-sale-in-marvel-ritz-hadapsar-pune-2250-sq-ft-spid-A47955379,"Marvel Ritz Hadapsar, Pune",3BHK,Residential Apartment,2250 sq.ft.,Built-up Area,1st  of 7 Floors,NOT AVAILABLE,5 to 10 Year Old,Residential Apartment,Resale,Co-operative Society,Unfurnished,Municipal corporation,Partial,1.65 Cr
890,https://www.99acres.com/4-bhk-bedroom-residential-apartments-for-sale-in-abil-castel-royale-magnifique-bhosale-nagar-pune-5600-sq-ft-spid-W49660772,"ABIL Castel Royale Magnifique Bhosale Nagar, Pune",4BHK,Residential Apartment,5600 sq.ft.,Super Built-up Area,7th  of 26 Floors,NOT AVAILABLE,0 to 1 Year Old,Residential Apartment,Resale,Freehold,Unfurnished,Municipal corporation,Full,6 Cr
891,https://www.99acres.com/4-bhk-bedroom-residential-apartments-for-sale-in-marvel-escaso-bhosale-nagar-pune-3825-sq-ft-spid-Z39422039,"Marvel Escaso Bhosale Nagar, Pune",4BHK,Residential Apartment,3825 sq.ft.,Built-up Area,5th  of 7 Floors,NOT AVAILABLE,0 to 1 Year Old,Residential Apartment,Resale,Co-operative Society,NA,NA,Full,5.5 Cr
892,https://www.99acres.com/1-bhk-bedroom-residential-apartments-for-sale-in-ram-india-livogue-malwadi-pune-630-sq-ft-spid-K56328450,"Ram India livogue Malwadi, Pune",1BHK,Residential Apartment,630 sq.ft.,Carpet Area,10th  of 12 Floors,NOT AVAILABLE,5 to 10 Year Old,Residential Apartment,Resale,Freehold,Furnished,Municipal corporation,Full,46 Lac
893,https://www.99acres.com/1-bhk-bedroom-residential-apartments-for-sale-in-amanora-park-town-hadapsar-pune-540-sq-ft-spid-V56328166,"Amanora Park Town Hadapsar, Pune",1BHK,Residential Apartment,540 sq.ft.,Built-up Area,3rd  of 12 Floors,NOT AVAILABLE,5 to 10 Year Old,Residential Apartment,Resale,Freehold,Semifurnished,Municipal corporation,Full,50 Lac
894,https://www.99acres.com/4-bhk-bedroom-residential-apartments-for-sale-in-marvel-diva-magarpatta-pune-4700-sq-ft-spid-B55286934,"Marvel Diva Magarpatta, Pune",4BHK,Residential Apartment,4700 sq.ft.,Built-up Area,5th  of 12 Floors,NOT AVAILABLE,1 to 5 Year Old,Residential Apartment,Resale,Co-operative Society,Semifurnished,"Municipal corporation,Borewell/Tank",Partial,3 Cr
895,https://www.99acres.com/3-bhk-bedroom-residential-apartments-for-sale-in-marvel-azure-magarpatta-pune-1650-sq-ft-spid-R55297708,"Marvel Azure Magarpatta, Pune",3BHK,Residential Apartment,1650 sq.ft.,Built-up Area,9th  of 12 Floors,NOT AVAILABLE,1 to 5 Year Old,Residential Apartment,Resale,Co-operative Society,Semifurnished,"Municipal corporation,Borewell/Tank",Partial,1.4 Cr
896,https://www.99acres.com/2-bhk-bedroom-residential-apartments-for-sale-in-kumar-prospera-magarpatta-pune-870-sq-ft-spid-Z55441992,"Kumar Prospera Magarpatta, Pune",2BHK,Residential Apartment,870 sq.ft.,Carpet Area,10th  of 22 Floors,NOT AVAILABLE,Dec 2022,Residential Apartment,Resale,Co-operative Society,Unfurnished,"Municipal corporation,Borewell/Tank",Partial,97.52 Lac
897,https://www.99acres.com/3-bhk-bedroom-residential-apartments-for-sale-in-karia-konark-vista-magarpatta-pune-2550-sq-ft-spid-J55465754,"Karia Konark Vista Magarpatta, Pune",3BHK,Residential Apartment,2550 sq.ft.,Built-up Area,7th  of 15 Floors,NOT AVAILABLE,1 to 5 Year Old,Residential Apartment,Resale,Co-operative Society,Semifurnished,"Municipal corporation,Borewell/Tank",Partial,2.05 Cr
898,https://www.99acres.com/3-bhk-bedroom-residential-apartments-for-sale-in-marvel-azure-magarpatta-pune-1800-sq-ft-spid-O46749853,"Marvel Azure Magarpatta, Pune",3BHK,Residential Apartment,1800 sq.ft.,Built-up Area,10th  of 13 Floors,NOT AVAILABLE,1 to 5 Year Old,Residential Apartment,Resale,Co-operative Society,Furnished,"Municipal corporation,Borewell/Tank",Partial,1.3 Cr
899,https://www.99acres.com/4-bhk-bedroom-residential-apartments-for-sale-in-marvel-escaso-bhosale-nagar-pune-3825-sq-ft-spid-G29943697,"Marvel Escaso Bhosale Nagar, Pune",4BHK,Residential Apartment,3825 sq.ft.,Built-up Area,1st  of 6 Floors,NOT AVAILABLE,Under Construction,Residential Apartment,Resale,Co-operative Society,Unfurnished,"Municipal corporation,Borewell/Tank",Partial,6 Cr
900,https://www.99acres.com/4-bhk-bedroom-residential-apartments-for-sale-in-marvel-diva-magarpatta-pune-4200-sq-ft-spid-H34377631,"Marvel Diva Magarpatta, Pune",4BHK,Residential Apartment,4200 sq.ft.,Built-up Area,6th  of 12 Floors,NOT AVAILABLE,0 to 1 Year Old,Residential Apartment,Resale,Freehold,NA,NA,Full,3.25 Cr
901,https://www.99acres.com/3-bhk-bedroom-residential-apartments-for-sale-in-abil-castel-royale-excellente-bhosale-nagar-pune-2656-sq-ft-spid-H49660680,"ABIL Castel Royale Excellente Bhosale Nagar, Pune",3BHK,Residential Apartment,2656 sq.ft.,Super Built-up Area,7th  of 27 Floors,REGISTERED,0 to 1 Year Old,Residential Apartment,Resale,Freehold,Unfurnished,NA,Full,5 Cr
902,https://www.99acres.com/2-bhk-bedroom-residential-apartments-for-sale-in-marvel-azure-magarpatta-pune-1255-sq-ft-spid-T53587288,"Marvel Azure Magarpatta, Pune",2BHK,Residential Apartment,1255 sq.ft.,Built-up Area,6th  of 13 Floors,NOT AVAILABLE,1 to 5 Year Old,Residential Apartment,Resale,Co-operative Society,Unfurnished,"Municipal corporation,Borewell/Tank",Partial,1.1 Cr
903,https://www.99acres.com/3-bhk-bedroom-residential-apartments-for-sale-in-marvel-azure-magarpatta-pune-1900-sq-ft-spid-F46749963,"Marvel Azure Magarpatta, Pune",3BHK,Residential Apartment,1900 sq.ft.,Built-up Area,5th  of 13 Floors,NOT AVAILABLE,1 to 5 Year Old,Residential Apartment,Resale,Co-operative Society,Furnished,"Municipal corporation,Borewell/Tank",Partial,1.55 Cr
904,https://www.99acres.com/4-bhk-bedroom-residential-apartments-for-sale-in-marvel-diva-magarpatta-pune-7370-sq-ft-spid-W54963828,"Marvel Diva Magarpatta, Pune",4BHK,Residential Apartment,7370 sq.ft.,Built-up Area,5th  of 12 Floors,NOT AVAILABLE,1 to 5 Year Old,Residential Apartment,Resale,Co-operative Society,Unfurnished,"Municipal corporation,Borewell/Tank",Partial,4.1 Cr
905,https://www.99acres.com/3-bhk-bedroom-residential-apartments-for-sale-in-panchshil-one-north-hadapsar-pune-2650-sq-ft-spid-E56058022,"Panchshil One North Hadapsar, Pune",3BHK,Residential Apartment,2650 sq.ft.,Built-up Area,13rd  of 21 Floors,NOT AVAILABLE,5 to 10 Year Old,Residential Apartment,Resale,Freehold,Semifurnished,Municipal corporation,Full,2.75 Cr
906,https://www.99acres.com/3-bhk-bedroom-residential-apartments-for-sale-in-marvel-arco-hadapsar-pune-2300-sq-ft-spid-V36537927,"Marvel Arco Hadapsar, Pune",3BHK,Residential Apartment,2300 sq.ft.,Super Built-up Area,6th  of 13 Floors,REGISTERED,0 to 1 Year Old,Residential Apartment,Resale,Freehold,NA,"Municipal corporation,Borewell/Tank",Full,1.5 Cr
907,https://www.99acres.com/3-bhk-bedroom-residential-apartments-for-sale-in-jay-parijat-bhosale-nagar-pune-1500-sq-ft-spid-R41600349,"Jay Parijat Bhosale Nagar, Pune",3BHK,Residential Apartment,1500 sq.ft.,Super Built-up Area,2nd  of 7 Floors,NOT AVAILABLE,1 to 5 Year Old,Residential Apartment,Resale,Co-operative Society,Semifurnished,NA,Full,2.1 Cr
908,https://www.99acres.com/1-bhk-bedroom-residential-apartments-for-sale-in-dsk-sundarban-phase-2-hadapsar-pune-670-sq-ft-spid-Y55917704,"DSK Sundarban Phase 2 Hadapsar, Pune",1BHK,Residential Apartment,670 sq.ft.,Super Built-up Area,4th  of 7 Floors,NOT AVAILABLE,5 to 10 Year Old,Residential Apartment,Resale,Freehold,Furnished,Municipal corporation,Full,46 Lac
909,https://www.99acres.com/2-bhk-bedroom-residential-apartments-for-sale-in-akshar-altorios-hadapsar-pune-1290-sq-ft-spid-F55917120,"Akshar Altorios Hadapsar, Pune",2BHK,Residential Apartment,1290 sq.ft.,Super Built-up Area,4th  of 10 Floors,NOT AVAILABLE,5 to 10 Year Old,Residential Apartment,Resale,Freehold,Unfurnished,Municipal corporation,Full,90 Lac
910,https://www.99acres.com/2-bhk-bedroom-residential-apartments-for-sale-in-kumar-purva-hadapsar-pune-980-sq-ft-spid-I55827592,"Kumar Purva Hadapsar, Pune",2BHK,Residential Apartment,980 sq.ft.,Super Built-up Area,12nd  of 12 Floors,NOT AVAILABLE,1 to 5 Year Old,Residential Apartment,Resale,Freehold,Unfurnished,"Municipal corporation,Borewell/Tank",Partial,60 Lac
911,https://www.99acres.com/1-bhk-bedroom-residential-apartments-for-sale-in-pawar-heights-hadapsar-pune-550-sq-ft-spid-L55796376,"Pawar Heights Hadapsar, Pune",1BHK,Residential Apartment,550 sq.ft.,Built-up Area,3rd  of 11 Floors,NOT AVAILABLE,1 to 5 Year Old,Residential Apartment,Resale,Freehold,Unfurnished,Municipal corporation,Full,29 Lac
912,https://www.99acres.com/2-bhk-bedroom-residential-apartments-for-sale-in-kwality-vrindavan-heights-hadapsar-pune-1100-sq-ft-spid-F55795090,"Kwality Vrindavan Heights Hadapsar, Pune",2BHK,Residential Apartment,1100 sq.ft.,Built-up Area,8th  of 12 Floors,REGISTERED,1 to 5 Year Old,Residential Apartment,Resale,Freehold,Semifurnished,Municipal corporation,Full,75 Lac
913,https://www.99acres.com/2-bhk-bedroom-residential-apartments-for-sale-in-marvel-arco-hadapsar-pune-1355-sq-ft-spid-Z55700714,"Marvel Arco Hadapsar, Pune",2BHK,Residential Apartment,1355 sq.ft.,Super Built-up Area,10th  of 12 Floors,REGISTERED,1 to 5 Year Old,Residential Apartment,Resale,Freehold,Semifurnished,NA,Full,1.05 Cr
914,https://www.99acres.com/4-bhk-bedroom-residential-apartments-for-sale-in-marvel-diva-magarpatta-pune-4200-sq-ft-spid-M54833122,"Marvel Diva Magarpatta, Pune",4BHK,Residential Apartment,4200 sq.ft.,Super Built-up Area,3rd  of 12 Floors,NOT AVAILABLE,1 to 5 Year Old,Residential Apartment,Resale,Freehold,Semifurnished,Municipal corporation,Full,3.05 Cr
915,https://www.99acres.com/1-bhk-bedroom-residential-apartments-for-sale-in-bk-jhala-tranquility-phase-2-manjri-pune-600-sq-ft-spid-L55987282,"Bk Jhala Tranquility Phase 2 Manjri, Pune",1BHK,Residential Apartment,600 sq.ft.,Built-up Area,7th  of 15 Floors,NOT AVAILABLE,0 to 1 Year Old,Residential Apartment,Resale,Freehold,Unfurnished,Municipal corporation,Partial,32 Lac
916,https://www.99acres.com/2-bhk-bedroom-residential-apartments-for-sale-in-sukhwani-hermosa-casa-hadapsar-pune-1200-sq-ft-spid-B55887138,"Sukhwani Hermosa Casa Hadapsar, Pune",2BHK,Residential Apartment,1200 sq.ft.,Super Built-up Area,6th  of 14 Floors,REGISTERED,Dec 2022,Residential Apartment,Resale,Freehold,Unfurnished,"Municipal corporation,Borewell/Tank",Full,65.43 Lac
917,https://www.99acres.com/2-bhk-bedroom-residential-apartments-for-sale-in-sukhwani-hermosa-casa-hadapsar-pune-1114-sq-ft-spid-X55887058,"Sukhwani Hermosa Casa Hadapsar, Pune",2BHK,Residential Apartment,1114 sq.ft.,Super Built-up Area,3rd  of 14 Floors,REGISTERED,Dec 2022,Residential Apartment,Resale,Freehold,Unfurnished,"Municipal corporation,Borewell/Tank",Full,61.54 Lac
918,https://www.99acres.com/2-bhk-bedroom-residential-apartments-for-sale-in-sukhwani-hermosa-casa-hadapsar-pune-1180-sq-ft-spid-U55886986,"Sukhwani Hermosa Casa Hadapsar, Pune",2BHK,Residential Apartment,1180 sq.ft.,Super Built-up Area,5th  of 14 Floors,REGISTERED,Aug 2022,Residential Apartment,Resale,Freehold,Unfurnished,"Municipal corporation,Borewell/Tank",Full,63 Lac
919,https://www.99acres.com/3-bhk-bedroom-residential-apartments-for-sale-in-amanora-gateway-towers-hadapsar-pune-1800-sq-ft-spid-T56181724,"Amanora Gateway Towers Hadapsar, Pune",3BHK,Residential Apartment,1800 sq.ft.,Built-up Area,19th  of 45 Floors,REGISTERED,0 to 1 Year Old,Residential Apartment,Resale,Leasehold,Unfurnished,"Municipal corporation,Borewell/Tank",Full,2.2 Cr
920,https://www.99acres.com/3-bhk-bedroom-residential-apartments-for-sale-in-urban-balance-hadapsar-pune-1790-sq-ft-spid-B55972106,"Urban Balance Hadapsar, Pune",3BHK,Residential Apartment,1790 sq.ft.,Super Built-up Area,6th  of 12 Floors,REGISTERED,1 to 5 Year Old,Residential Apartment,Resale,Freehold,Semifurnished,"Municipal corporation,Borewell/Tank",Full,1.13 Cr
921,https://www.99acres.com/3-bhk-bedroom-residential-apartments-for-sale-in-vtp-pegasus-manjari-budruk-pune-1300-sq-ft-spid-D51586288,"VTP Pegasus Manjari Budruk, Pune",3BHK,Residential Apartment,1300 sq.ft.,Super Built-up Area,10th  of 23 Floors,NOT AVAILABLE,Dec 2023,Residential Apartment,Resale,Freehold,Semifurnished,"Municipal corporation,Borewell/Tank",Full,90 Lac
922,https://www.99acres.com/2-bhk-bedroom-residential-apartments-for-sale-in-dreams-avani-shewalewadi-pune-700-sq-ft-spid-K55987606,"Dreams Avani Shewalewadi, Pune",2BHK,Residential Apartment,700 sq.ft.,Carpet Area,7th  of 13 Floors,REGISTERED,0 to 1 Year Old,Residential Apartment,Resale,Freehold,Unfurnished,Municipal corporation,None,42 Lac
923,https://www.99acres.com/4-bhk-bedroom-residential-apartments-for-sale-in-abil-castel-royale-excellente-bhosale-nagar-pune-4140-sq-ft-spid-F28424109,"ABIL Castel Royale Excellente Bhosale Nagar, Pune",4BHK,Residential Apartment,4140 sq.ft.,Built-up Area,15th  of 28 Floors,REGISTERED,0 to 1 Year Old,Residential Apartment,New Booking,Freehold,Semifurnished,"Municipal corporation,Borewell/Tank",Full,6.62 Cr
924,https://www.99acres.com/3-bhk-bedroom-residential-apartments-for-sale-in-abil-castel-royale-excellente-bhosale-nagar-pune-2703-sq-ft-spid-W28171594,"ABIL Castel Royale Excellente Bhosale Nagar, Pune",3BHK,Residential Apartment,2703 sq.ft.,Super Built-up Area,10th  of 28 Floors,REGISTERED,0 to 1 Year Old,Residential Apartment,Resale,Freehold,Semifurnished,"Municipal corporation,Borewell/Tank",Full,4 Cr
925,https://www.99acres.com/3-bhk-bedroom-residential-apartments-for-sale-in-amanora-aspire-towers-hadapsar-pune-2245-sq-ft-spid-L54634994,"Amanora Aspire Towers Hadapsar, Pune",3BHK,Residential Apartment,2245 sq.ft.,Super Built-up Area,23rd  of 29 Floors,NOT AVAILABLE,0 to 1 Year Old,Residential Apartment,Resale,Freehold,Semifurnished,NA,None,1.72 Cr
926,https://www.99acres.com/2-bhk-bedroom-residential-apartments-for-sale-in-runwal-seagullhadapsar-hadapsar-pune-1030-sq-ft-spid-Z56177586,"runwal seagullHadapsar Hadapsar, Pune",2BHK,Residential Apartment,1030 sq.ft.,Built-up Area,3rd  of 12 Floors,NOT AVAILABLE,1 to 5 Year Old,Residential Apartment,Resale,Co-operative Society,Semifurnished,"Borewell/Tank,Municipal corporation",Partial,49 Lac
927,https://www.99acres.com/3-bhk-bedroom-residential-apartments-for-sale-in-urban-balance-hadapsar-pune-1710-sq-ft-spid-K56177404,"Urban Balance Hadapsar, Pune",3BHK,Residential Apartment,1710 sq.ft.,Built-up Area,3rd  of 12 Floors,REGISTERED,1 to 5 Year Old,Residential Apartment,Resale,Co-operative Society,Semifurnished,NA,None,1.18 Cr
928,https://www.99acres.com/2-bhk-bedroom-residential-apartments-for-sale-in-akshar-altorios-hadapsar-pune-1300-sq-ft-spid-C56162740,"Akshar Altorios Hadapsar, Pune",2BHK,Residential Apartment,1300 sq.ft.,Built-up Area,5th  of 13 Floors,NOT AVAILABLE,1 to 5 Year Old,Residential Apartment,Resale,Co-operative Society,Semifurnished,"Municipal corporation,Borewell/Tank",Partial,90 Lac
929,https://www.99acres.com/2-bhk-bedroom-residential-apartments-for-sale-in-fortune-aristolia-hadapsar-pune-1100-sq-ft-spid-Z56162644,"Fortune Aristolia Hadapsar, Pune",2BHK,Residential Apartment,1100 sq.ft.,Built-up Area,8th  of 12 Floors,REGISTERED,1 to 5 Year Old,Residential Apartment,Resale,Co-operative Society,Semifurnished,"Borewell/Tank,Municipal corporation",Partial,72 Lac
930,https://www.99acres.com/2-bhk-bedroom-residential-apartments-for-sale-in-amar-ornate-magarpatta-pune-1225-sq-ft-spid-B56056516,"amar ornate Magarpatta, Pune",2BHK,Residential Apartment,1225 sq.ft.,Built-up Area,10th  of 11 Floors,NOT AVAILABLE,1 to 5 Year Old,Residential Apartment,Resale,Freehold,Unfurnished,Municipal corporation,Full,85 Lac
931,https://www.99acres.com/2-bhk-bedroom-residential-apartments-for-sale-in-dreams-avani-shewalewadi-pune-850-sq-ft-spid-T50684802,"Dreams Avani Shewalewadi, Pune",2BHK,Residential Apartment,850 sq.ft.,Super Built-up Area,3rd  of 13 Floors,REGISTERED,0 to 1 Year Old,Residential Apartment,Resale,Freehold,Unfurnished,Municipal corporation,Full,44.44 Lac
932,https://www.99acres.com/3-bhk-bedroom-residential-apartments-for-sale-in-magarpatta-city-roystonea-magarpatta-pune-1662-sq-ft-spid-Z55912578,"Magarpatta City Roystonea Magarpatta, Pune",3BHK,Residential Apartment,1662 sq.ft.,Super Built-up Area,4th  of 11 Floors,NOT AVAILABLE,5 to 10 Year Old,Residential Apartment,Resale,Freehold,Unfurnished,Municipal corporation,Full,1.4 Cr
933,https://www.99acres.com/3-bhk-bedroom-residential-apartments-for-sale-in-amar-ornate-magarpatta-pune-1600-sq-ft-spid-F41893387,"amar ornate Magarpatta, Pune",3BHK,Residential Apartment,1600 sq.ft.,Super Built-up Area,2nd  of 11 Floors,NOT AVAILABLE,5 to 10 Year Old,Residential Apartment,Resale,Freehold,Semifurnished,Municipal corporation,Partial,1.1 Cr
934,https://www.99acres.com/2-bhk-bedroom-residential-apartments-for-sale-in-amanora-aspire-towers-hadapsar-pune-1093-sq-ft-spid-R55791424,"Amanora Aspire Towers Hadapsar, Pune",2BHK,Residential Apartment,1093 sq.ft.,Super Built-up Area,7th  of 29 Floors,NOT AVAILABLE,5 to 10 Year Old,Residential Apartment,Resale,Freehold,Semifurnished,Municipal corporation,Full,93 Lac
935,https://www.99acres.com/2-bhk-bedroom-residential-apartments-for-sale-in-green-hive-apartments-hadapsar-pune-956-sq-ft-spid-G52573650,"Green Hive Apartments Hadapsar, Pune",2BHK,Residential Apartment,956 sq.ft.,Super Built-up Area,2nd  of 9 Floors,NOT AVAILABLE,Dec 2021,Residential Apartment,Resale,Freehold,Semifurnished,Municipal corporation,Full,45.45 Lac
936,https://www.99acres.com/2-bhk-bedroom-residential-apartments-for-sale-in-magarpatta-city-jasminium-magarpatta-pune-1175-sq-ft-spid-H55739198,"Magarpatta City Jasminium Magarpatta, Pune",2BHK,Residential Apartment,1175 sq.ft.,Super Built-up Area,7th  of 11 Floors,NOT AVAILABLE,5 to 10 Year Old,Residential Apartment,Resale,Freehold,Unfurnished,Municipal corporation,Full,93.5 Lac
937,https://www.99acres.com/3-bhk-bedroom-residential-apartments-for-sale-in-mantra-majestica-hadapsar-pune-1200-sq-ft-spid-O55705226,"Mantra Majestica Hadapsar, Pune",3BHK,Residential Apartment,1200 sq.ft.,Super Built-up Area,3rd  of 9 Floors,NOT AVAILABLE,1 to 5 Year Old,Residential Apartment,Resale,Co-operative Society,Semifurnished,"Municipal corporation,Borewell/Tank",Partial,58 Lac
938,https://www.99acres.com/2-bhk-bedroom-residential-apartments-for-sale-in-amanora-aspire-towers-hadapsar-pune-1093-sq-ft-spid-Y55699908,"Amanora Aspire Towers Hadapsar, Pune",2BHK,Residential Apartment,1093 sq.ft.,Super Built-up Area,7th  of 29 Floors,NOT AVAILABLE,5 to 10 Year Old,Residential Apartment,Resale,Freehold,Semifurnished,Municipal corporation,Full,94 Lac
939,https://www.99acres.com/3-bhk-bedroom-residential-apartments-for-sale-in-leisure-town-hadapsar-pune-1360-sq-ft-spid-Q55673862,"Leisure Town Hadapsar, Pune",3BHK,Residential Apartment,1360 sq.ft.,Built-up Area,9th  of 12 Floors,REGISTERED,1 to 5 Year Old,Residential Apartment,Resale,Co-operative Society,Unfurnished,NA,None,80 Lac
940,https://www.99acres.com/2-bhk-bedroom-residential-apartments-for-sale-in-naren-bliss-hadapsar-pune-1150-sq-ft-spid-W55673616,"Naren Bliss Hadapsar, Pune",2BHK,Residential Apartment,1150 sq.ft.,Built-up Area,10th  of 12 Floors,REGISTERED,1 to 5 Year Old,Residential Apartment,Resale,Co-operative Society,Semifurnished,"Municipal corporation,Borewell/Tank",Partial,90 Lac
941,https://www.99acres.com/3-bhk-bedroom-residential-apartments-for-sale-in-vascon-ela-the-earth-hadapsar-pune-1400-sq-ft-spid-B55648834,"Vascon Ela The Earth Hadapsar, Pune",3BHK,Residential Apartment,1400 sq.ft.,Built-up Area,10th  of 13 Floors,NOT AVAILABLE,1 to 5 Year Old,Residential Apartment,Resale,Co-operative Society,Semifurnished,"Municipal corporation,Borewell/Tank",Partial,97 Lac
942,https://www.99acres.com/2-bhk-bedroom-residential-apartments-for-sale-in-magarpatta-annex-magarpatta-pune-900-sq-ft-spid-H48750825,"Magarpatta Annex Magarpatta, Pune",2BHK,Residential Apartment,900 sq.ft.,Super Built-up Area,10th  of 12 Floors,NOT AVAILABLE,1 to 5 Year Old,Residential Apartment,Resale,Freehold,Unfurnished,Municipal corporation,Full,84 Lac
